AR,2969263935
FUN,2966510525
HMSY,2960243617
ARD,2953750000
GHDX,2942965007
MIME,2941938513
NVG,2939042506
ORA,2939006160
TEN,2931922983
JJSF,2931406625
SJI,2930999485
QTWO,2927374296
WTM,2922647217
UBSH,2921394991
RXN,2921005666
GATX,2917760000
FII,2907470207
OFC,2897158000
SKYW,2894722233
AKO.B,2882707646
NGHC,2881891757
IUSB,2872512000
ACAD,2867959592
HI,2862605363
AB,2856418842
SHOO,2856268542
GEO,2854907546
BL,2850279914
MMYT,2849366798
CLB,2847363395
CZZ,2845578531
ATGE,2845087200
ENSG,2845062223
FNSR,2839997100
CBT,2837323548
IMMU,2835469093
SPB,2830843371
KWR,2827551886
ROG,2825171972
UNF,2822864566
CWEN,2820011988
NS,2813154058
BDN,2810517118
COLB,2807237938
BCPC,2800086459
CNO,2786625069
WTS,2779556517
ITGR,2779082198
JBT,2776437585
TNDM,2772083755
KFY,2770843488
SSD,2769978692
ICPT,2768244588
STRA,2764243259
APU,2752424613
FFBC,2750829437
TENB,2748148260
GTLS,2745645327
IGF,2745636000
NOVT,2742844408
SXT,2742382364
AVA,2741160240
STN,2733860966
CAR,2732639056
POL,2705912950
RPAI,2700939920
DGRW,2698750000
GEL,2697968588
NAD,2688833368
TRTN,2680593757
TGNA,2680510025
WHD,2679556042
VCLT,2675868719
LEXEB,2668544618
IBOC,2665390429
QDEL,2664695899
WNS,2657371097
CXP,2657004071
USIG,2655310000
SFIX,2654678140
ALTM,2651423129
GBT,2649752087
RRC,2647249588
CADE,2645474005
WLL,2645213342
FCN,2641026494
SAFM,2640570183
SGMS,2638393675
DSGX,2635831579
PDM,2634190530
IIVI,2632763452
CIGI,2630525098
SAIL,2627510164
AWR,2623595785
LEXEA,2622683486
CXW,2615736491
VNE,2615008050
WCC,2614229538
SSB,2610957394
LM,2608972074
TERP,2605905831
TEX,2600873000
ZUO,2600807322
EYE,2599665132
KBR,2589335214
PAM,2588108640
JW.A,2587997572
FUL,2586072050
GLOB,2584441000
RGEN,2582436703
PDCE,2582424807
MNRO,2582070504
SEND,2577409752
VC,2575860151
FELE,2575243090
MUSA,2574466343
SOGO,2573637702
BECN,2572597990
MDP,2568067967
FOLD,2560110339
AHL,2558531499
SFNC,2554422256
FIBK,2547720377
APHA,2546628189
BEL,2546095791
IBTX,2545826190
AUY,2544236104
CWT,2542797200
CSFL,2539652649
LGND,2537269810
TRNO,2533985614
CMPR,2533570598
ELP,2531312219
AIN,2531244714
BRC,2527752976
PSEC,2526634298
AMGP,2525358058
FBP,2515581300
KOS,2514980352
AKO.A,2508905995
EPC,2506182166
AMN,2503213311
PCH,2502221717
WAFD,2494208422
FMBI,2492366250
WDFC,2491975348
MEDP,2491642379
SITC,2489428679
ARNA,2483662342
TCP,2483160952
USNA,2483015143
THC,2476358928
GKOS,2473697311
MRTX,2471544276
SRG,2466793297
WERN,2465469055
ADC,2464798133
SWN,2464617796
SUN,2463857380
BFR,2448596349
TELL,2445998151
ACHC,2444694386
FTDR,2442501389
ABM,2441770133
AKCA,2440354047
ARLP,2440219485
GEF,2435932423
HALO,2430012298
ARI,2428103669
BDC,2427594724
VG,2426950587
SBGL,2424490890
ITRI,2422922112
FV,2417142059
APPF,2416032245
SHEN,2415984821
UPWK,2415115688
AVNS,2408416589
IRDM,2403805426
BBU,2395264030
ADSW,2393856855
MAIN,2391567721
NEP,2388738000
RMR,2386572681
TGS,2384866765
IPAR,2380118638
AKR,2378909032
ARGO,2376508882
MYGN,2374755016
INDB,2372794476
EXG,2368793926
LMBS,2367782102
EB,2362456530
CCOI,2361700484
CEQP,2358812030
ENDP,2357863428
TRMK,2356871341
CBSHP,2355158383
XT,2354917500
CRUS,2353276613
OMAB,2351334430
PINC,2346381534
IBA,2345000000
PRA,2343900804
FOCS,2342813924
FOXF,2342723599
NFE,2338823536
BRKS,2337425496
VONG,2334184730
AIT,2331009801
ISTB,2326970000
ALTR,2326463505
IDCC,2324285318
WSBC,2323150602
QFIN,2318480810
RES,2317670873
MGEE,2316193800
BBBY,2313661384
IRTC,2305744642
OSB,2302725930
UCBI,2299372915
DRH,2291287701
HLNE,2288478872
QTS,2284764656
CLNC,2282779309
NTB,2281620002
BSTI,2280608000
DSW,2275492997
ALGT,2274978896
P,2274282910
LXP,2265870901
APPN,2265413006
RNST,2265215094
UE,2263251019
JAG,2257649472
WOR,2257516505
SITE,2256548123
SEAS,2253342660
QTEC,2253329161
CRS,2244400027
ACIA,2242577492
WBT,2240696408
SANM,2239700906
EE,2238057305
BANR,2237976127
AMKR,2237237837
PRFZ,2219445000
XHR,2216291593
BEAT,2212304738
PQG,2210127139
GLNG,2206314000
NNI,2204930923
CVA,2203029524
IRWD,2200409347
AAON,2197347571
TSE,2197291627
INSM,2196300624
MLHR,2193875628
PAAS,2192777007
EXLS,2192428480
RPD,2190658974
GVA,2189631108
NTCT,2186294869
JELD,2182947193
AIMC,2182606374
DLX,2180494000
DM,2176385349
MTDR,2175441424
CALM,2170264203
SBH,2168709234
WK,2167027859
TMHC,2164698266
WRE,2160632814
CAKE,2154786191
GNW,2153255259
SWCH,2153200959
RLGY,2149242324
POWI,2148385289
MIK,2141492233
LADR,2141014926
EVTC,2134960589
CNMD,2131309477
LTXB,2131018158
GWB,2127219932
PDCO,2126969600
COKE,2121966841
EPAY,2118661727
FN,2117957117
HRTX,2117436501
SCL,2116060916
MANT,2115352124
SEM,2115237034
BZUN,2110768551
ERF,2109916609
EVOP,2109524014
LCII,2109453913
LAD,2100684565
MTX,2097700151
JACK,2096286689
DIOD,2087680859
AXE,2085249369
NAVG,2079091791
PEGI,2076543756
EVBG,2075606120
KBH,2074904333
CNX,2074586736
AAT,2072344206
BGCP,2067052000
EGBN,2060867986
YETI,2060278053
PTLA,2060119146
ZGNX,2054754210
TOWN,2050769489
CCO,2049968591
SCS,2049463202
MC,2048972835
NZF,2046613046
DNLI,2039678336
SKT,2037782638
DLPH,2035315149
NSIT,2032985091
IVR,2032745136
FIX,2022436310
SKYY,2020947613
BLMN,2016316431
FRME,2012978342
PLT,2011013721
BLD,2008696219
NS-B,2008535512
APAM,2007999491
KYN,2003697093
UFPI,2002592759
NUV,2002554346
WING,2002384812
NXTM,2000540760
AEIS,1999121517
CMC,1998690229
UTF,1997336378
DSL,1995578369
AX,1992596977
TVPT,1990105410
BHVN,1988730720
LXFT,1985525815
OTTR,1980864307
IOSP,1980079703
ALX,1976010501
WTW,1975035625
XLRN,1974175303
AVAV,1973133638
ADNT,1972597240
SEDG,1970233135
ABCB,1968397555
DY,1966999983
TSEM,1964164705
PLAY,1960401293
SHAK,1960117998
GSKY,1959551990
LBRT,1959248284
AY,1959247433
SUM,1958725757
OAS,1958369635
LTHM,1954940000
CUB,1953431049
MLI,1952704642
ROIC,1951557369
CBS.A,1951111708
INOV,1950915200
MDGL,1948946852
ONCE,1946241353
SSW,1938967470
PSMT,1938111181
ENTA,1937159430
FWRD,1934640068
CLI,1931949634
ESV,1930427345
IPHI,1930321559
AGI,1928863723
NWBI,1925485579
PTCT,1921526802
EGHT,1920746336
SUPN,1920445228
BID,1920150534
NAC,1918799532
PDBC,1918021120
SFBS,1917770756
BNFT,1917632820
GRPN,1916256794
CTRE,1915906403
NWN,1912113970
PPBI,1911911103
ISCA,1910523648
SPSC,1910285906
TPH,1909777064
CNS,1908941381
CFFN,1907269727
CSQ,1903437345
GCP,1898698142
SM,1894091064
QD,1893121424
PFSI,1890516197
FBC,1889562462
CROX,1888464468
FCPT,1887665416
PUMP,1886156398
QEP,1884696555
COT,1884060597
LX,1881102112
AXL,1877703913
PLXS,1877408981
HOPE,1873004298
INT,1872384548
MTOR,1868670758
BANF,1867615404
YEXT,1867002746
HTH,1865647300
CEO,1864079557
VONV,1863448000
HSC,1859251483
TRVG,1855970415
MDRX,1851970594
CLBK,1850750125
CRTO,1850416559
KRO,1847568706
MTH,1842440253
CMP,1839836145
LTC,1837296625
PFS,1837215187
HAIN,1836648435
ODP,1833112720
MDC,1831280021
JPS,1830284455
CHSP,1828723991
HNI,1828594579
KTOS,1823969196
GOLF,1821155110
AERI,1819962745
FTCS,1818440108
MSGN,1817972333
GTN,1816556818
FG,1814585163
ESE,1814341130
NMRK,1811110087
LGF.B,1805178401
ANAB,1802788841
EBIX,1801135616
CENT,1799312262
WD,1798722619
MDCO,1797805364
HBM,1797552399
MNK,1790401528
CISN,1790035808
KALU,1785655233
NEO,1784437384
AVYA,1783304876
HF,1779811898
XNCR,1778691921
ARCO,1777662074
GIII,1772359129
SAIA,1770806427
KAMN,1770623078
OR,1770094738
RUN,1769505379
DIN,1768940784
PDI,1764817103
RDFN,1764558879
GDV,1764053916
BMI,1763955579
ALEX,1763223628
MGLN,1762858778
ATRA,1761110102
GTT,1759192393
VGR,1754387293
BAC-E,1753658100
MB,1752867877
MYOK,1748151565
FFG,1742429269
SF-A,1741168370
DDS,1739965755
SSRM,1737465321
LPSN,1736955557
EURN,1736529623
ARWR,1733416031
WRD,1730867521
OPK,1729784136
CARS,1725173446
MWA,1719758614
WABC,1718840123
BPMP,1715822527
PRGS,1713585002
NBTB,1711761296
GES,1711540892
ARCH,1708113484
HTLD,1704144000
BGS,1703047039
VRRM,1702577964
SMPL,1698366951
SJW,1694894485
SVMK,1689815831
MOGU,1688957242
HTLF,1683881051
FANH,1683097353
LZB,1681321573
IAG,1680589645
ETY,1680349798
DNOW,1677269358
FSCT,1674626935
OEC,1671714077
SCWX,1669177866
RGNX,1666576694
FIT,1665159569
EAT,1663500000
NGL,1662051888
UNIT,1651996338
CPG,1650454683
CRSP,1650371427
RUSHA,1650034196
TTEC,1649554780
MXL,1643639590
CTB,1641840255
NMIH,1640065136
CWST,1635788207
TAC,1634998631
CPE,1634033181
PCRX,1632645557
MRC,1629470523
BLDR,1627947679
CNNE,1624072115
OSIS,1618656015
CEPU,1613947719
BDJ,1612864683
HMN,1611755276
FTSL,1610927595
STAA,1609034818
ELY,1606534595
SSP,1606189575
CENTA,1605308526
NSA,1601527586
SPXC,1601167125
LSCC,1598339031
VRNS,1597944282
MINI,1595202771
RUSHB,1593805063
VTWO,1587250000
ALLK,1586820063
EVT,1585637543
DDD,1580258715
HTZ,1575408802
ONEQ,1568490830
USMC,1565080528
KLIC,1558935474
OII,1556817750
HA,1553739949
GAB,1552982181
SIMO,1552188127
QURE,1550793338
HCC,1548929078
CVRR,1548324000
SFLY,1547947810
RDC,1546427345
MED,1544557461
MMI,1543735318
BTT,1543366949
TWNK,1542570041
HUBG,1541217104
INST,1540806484
MSTR,1539455670
PRO,1534538918
BE,1534084986
SCHL,1531906491
PBH,1528570312
AQUA,1528094142
DOOR,1525462496
AYR,1523560147
ATU,1522619615
INVA,1520647590
VRTU,1518474510
USAC,1516779449
MYOV,1516096503
BUSE,1515250514
STMP,1514234642
VICR,1512663235
SBCF,1512067840
ACA,1511734468
CPK,1508463995
SSYS,1508294300
BATRK,1508039673
SLQD,1507709000
AAWW,1507268258
ATSG,1507140672
TUP,1505036127
UVV,1499376380
SG,1496626638
WMS,1496601446
FI,1496013646
RWT,1493957332
SFL,1493357031
THRM,1492531185
HASI,1492511058
PLCE,1492300322
HOME,1491997147
BSIG,1491908643
TROX,1491042869
FOE,1490391465
VBTX,1489524537
FLOW,1489193895
CANG,1488383718
BH.A,1487170571
MNTA,1486901470
MATX,1485265710
SSTK,1484865644
PVG,1484556013
STFC,1482957509
ATRI,1479962965
AMWD,1478290032
PBI,1474702121
GZT,1471521726
TR,1470587076
KN,1470468298
AIMT,1469886582
RAVN,1465217228
CVGW,1464208116
REV,1462522845
VHI,1455105576
IBP,1452898040
NPO,1451752610
PRAA,1451064763
SNBR,1448881920
PKW,1445164500
NVTA,1441322330
ZLAB,1441256117
CATM,1440853500
STBA,1436606061
AMC,1435741899
AHL-D,1430485222
CORE,1428697818
PTY,1428144568
KANG,1425666391
SYNA,1424976982
CSIQ,1424708525
ADX,1424262486
PDP,1424147760
USPH,1422849754
WDR,1421484550
TY,1421303684
AVP,1419976091
SAFT,1418597408
TRS,1417964129
GNL,1417647231
UVE,1414674927
ILPT,1412713793
BHLB,1412468700
BV,1409635900
EHTH,1408620922
FCF,1407831766
UXIN,1407585073
LGIH,1407551268
TIVO,1405332180
WAGE,1405115201
CSGS,1404904460
ICFI,1404126532
LEN.B,1403426666
TBPH,1403013204
EIG,1402841715
KNSL,1402729456
ONE,1401199625
BEDU,1400337539
BKD,1398685194
MDR,1397721042
GPOR,1395081543
TLND,1394280477
WMK,1393339347
NBLX,1392217246
FSS,1391599902
SPH,1391131425
SIG,1390729419
FRPT,1389124639
NEXA,1386696581
LOMA,1385165563
WSFS,1383593400
GTY,1382591613
FEX,1380632119
ABG,1379364381
TCMD,1376020324
TSLX,1371077819
OXM,1369559549
BXMX,1367002265
DO,1364726591
BITA,1362419563
PSDO,1361551587
ECOL,1361177677
GBX,1360002912
IMAX,1359350370
ANF,1358383856
RQI,1354692999
ROCK,1354417532
CBM,1354148461
GLOG,1352050944
TRTX,1351808013
FDP,1348238312
HTGC,1345539213
SCOR,1345429371
KRG,1342783997
HUD,1338635328
DRQ,1337353269
PBY,1335961576
AIR,1335906000
CLVS,1334663460
LC,1334034161
FTAI,1332206591
PPDF,1331721052
MATW,1330624395
SYKE,1330501509
SEMG,1330144943
PZZA,1327506630
ORTX,1326138745
HOLI,1325112494
BIO.B,1323083197
AROC,1321822822
XON,1321507809
LRN,1321380518
COOP,1321337851
TIER,1318858827
CHCO,1317115800
CORT,1316378497
MGPI,1314800292
BFS,1313286000
TYG,1308660193
CWH,1308032037
OCFC,1306803334
AMBA,1305758188
CVCO,1305608920
MCS,1305596846
ARCE,1301257989
ROAN,1301162208
MSC,1298238621
NVRO,1297015022
BCOR,1296156749
MGRC,1293896309
BRKL,1292133210
FPF,1291885096
BTZ,1287080521
MNR,1286627253
TXMD,1284558421
DAVA,1283401988
TTMI,1282488065
GLUU,1282060543
ATRC,1279085311
DOOO,1276567082
BBN,1276499733
AG,1275686544
NTRI,1273355053
HYT,1269160271
CAL,1266602679
KRNY,1263390408
LORL,1261746913
SPPI,1261578026
LTRPB,1257255921
HURN,1255346623
CSTM,1255341919
PLUS,1253593823
BIG,1252719614
INN,1249796773
CAAP,1248173644
ESPR,1247784033
SWM,1246389440
TALO,1246124222
DESP,1245598903
BML-L,1244400000
HL,1243716389
SASR,1243575690
OFIX,1239503377
AZZ,1239402444
CRVL,1239252522
SNHY,1238423662
LGF.A,1237059345
BHE,1236565971
RVT,1235482534
HY,1234933040
PAHC,1233719236
VREX,1231636005
PMT,1228845442
SRCE,1228594639
WIRE,1225605988
CSII,1224726598
JRVR,1222097537
INSP,1221960956
LTRPA,1219725894
CDNA,1219571652
GCI,1219319774
GHG,1214564420
AFIN,1214219244
AMSF,1214008740
LKFN,1213217160
SKY,1213097359
BNCL,1212531537
GSHD,1212475394
TCBK,1211517992
FORM,1210701497
EFII,1208997935
HFWA,1208731523
ANDE,1208506400
GPI,1208365646
IOVA,1208293070
NXGN,1206597427
UFCS,1206201941
HESM,1203961671
HRI,1202336611
GTX,1202035479
CTRA,1200129273
USA,1197774142
MTSI,1197205539
TRHC,1195669362
GPRK,1193665000
FTSI,1187814511
EDN,1187703563
VVI,1187073331
CJ,1186280050
BMCH,1185560464
CBZ,1184189762
NP,1183523989
KREF,1181562733
AXDX,1181532597
CDXS,1181332063
SLCA,1181271724
MTRN,1180241816
SBSI,1179073800
SOXX,1177925000
EVH,1175852220
PRTY,1175844023
ETG,1172734289
TNC,1169425000
FBNC,1167469022
FRAC,1163785746
LMNX,1163538183
TGI,1162443616
AUTL,1159823198
GME,1159371044
FTA,1158482105
CECO,1158032467
NFJ,1157527304
NRC,1151916947
XPER,1151383869
RMBS,1151194942
PHK,1150797238
EGOV,1148986774
WRLD,1148968171
NCI,1148629780
DENN,1147224732
BCC,1147030451
BBT-E,1147010000
PATK,1143690002
KRA,1143424752
RUBY,1142188199
TAHO,1140461759
TILE,1139816962
CYOU,1138713336
RDWR,1137703180
BIF,1137587620
SMP,1137283033
FLWS,1134318532
NTGR,1133668929
ATRO,1132378254
WETF,1127566720
TGP,1126781236
SONO,1126417528
HYLS,1123138595
CPS,1122470347
NWLI,1121539041
BOLD,1121463515
VWOB,1118263951
KEM,1117019076
ABR,1116668683
HMHC,1115758196
PRIM,1115244007
WSC,1113607471
AMPH,1112816993
HMY,1112271827
GBDC,1111769198
ALG,1111565153
NBR,1109163155
WVE,1109014496
ATKR,1105370523
NBHC,1105224743
CLS,1103952545
CNXN,1103075593
RCM,1101259358
PACB,1100651483
TPIC,1096065866
CBPX,1095310728
DEA,1094739138
FBK,1093178849
VNDA,1090957504
HLX,1090403666
AINV,1090399791
OFG,1089482946
CRY,1086105326
AIA,1085475000
VER-F,1084890000
WPG,1084814108
WGO,1081505458
NRK,1079638633
CRZO,1079348767
NMFC,1077666228
ETM,1077486483
BXG,1076176152
ETV,1072892008
VONE,1072056500
HEES,1072032630
MRTN,1071359812
OIS,1065825924
JQC,1065423117
EFSC,1063869787
WIFI,1063620967
CDE,1063288000
SQQQ,1061510281
TUSK,1060709569
CMCM,1059240617
MEI,1057826827
KNL,1057070699
XENT,1056906513
TPRE,1055642617
CRC,1055604228
PLYA,1055575053
UHT,1052937778
FDT,1052924100
VNET,1052799843
PBFX,1048880643
CTS,1046874041
BAND,1044391321
ETW,1043100915
DCPH,1039825760
BCSF,1038909525
JT,1038347847
GEF.B,1038090004
BJRI,1037990655
ECPG,1037250224
NTRA,1036164659
BRY,1034519412
RGR,1033514784
ARR,1033310483
ESIO,1032326606
FRO,1029116424
PGTI,1028436562
SXI,1026803285
CNXM,1026705082
GLOP,1026456081
PJT,1026127365
STC,1024890077
WTTR,1024179619
EIGI,1022756989
KEN,1022708231
CEIX,1021785311
RPT,1021154074
PBYI,1017441640
GS-D,1017360000
APOG,1015559646
BPFH,1011396821
SCSC,1008816924
KFRC,1006378569
REGI,1003735035
NVEE,1003626211
IIJI,1003061761
CHRS,1002688471
ITG,1002414017
STNG,1002381187
HMI,1000870513
TRUP,1000258625
CLDT,999169587
AKS,997093017
LABL,996120935
AWF,992503582
HFRO,990083664
ASIX,989753246
BCRX,986769396
JOE,986527273
DNR,985373073
LNN,985332068
EXTR,984283588
OPRA,983933459
MCRN,980844124
ALDR,980486897
MTSC,977652303
CASH,977615777
JG,976577834
CODI,976370000
KAI,975442735
BTE,975146109
KELYA,974394035
GPMT,973789776
RCII,972897628
MSEX,970286228
QUOT,969027909
CHEF,968337097
ATNI,966230365
AC,964919143
AGMH,962933434
CCC,961687500
NYMT,959428254
ACCO,958560888
MBUU,958484198
TBI,958286128
GMLP,956951275
VYMI,956149740
MERC,955204334
BABY,954628503
CGBD,951669182
ARCB,950050694
EDIT,949988475
TCDA,947732880
JPC,947559474
RYTM,946983152
FNKO,946057190
RNP,945626712
RBCAA,944270855
CETV,943143756
SMLP,941903238
CRAY,941701053
MTLS,941588945
EEX,940672916
VCRA,939387162
PRSC,938915771
EPZM,938141428
HIFR,938030367
GCO,934309011
FTC,933934132
FATE,930361283
PJC,925730000
VIGI,925476683
TDIV,925202250
SYX,924423800
SPWR,922696064
LNTH,920851525
INFN,920430179
WASH,920071124
NXEO,918510909
SUPV,917098419
CRESY,915706218
IRT,914106636
MLAB,910371987
SA,910206951
FIXX,908897538
ADUS,908370919
ASTE,908253675
TVTY,907575719
NCOM,906472587
TPC,904470008
AMBC,904458746
SLRC,904381676
MBI,904180586
IGOV,902643000
SGMO,901479980
FORR,900963120
BKE,898499482
AOD,898404381
NCS,897152392
GRC,897120496
TBK,896635027
MGNX,896315087
LION,896139098
CERS,895548713
GLIBP,894862350
NXRT,894631104
VRS,891477101
FNX,888111137
EBSB,886646064
UNT,886010882
FPI-B,884607372
PLOW,881706490
HSTM,881513903
CMCO,881179358
PRFT,878985511
VCTR,878305818
ATNX,877647745
HQH,876648223
IPOA,876300000
GPRO,874582388
TCPC,873975373
CKH,873475513
RDUS,873447917
PHO,872364000
KNSA,872007580
GIM,870595585
PML,868830692
NRE,868816084
DOMO,868097942
QIWI,867946883
NPK,867634200
CPF,866134679
AGM,864692543
CSWI,864210361
XYF,862459361
UBA,861278508
QADA,860435229
CEM,859766686
GFF,857165790
CASA,856719708
SDRL,856000000
AKBA,855616632
WEI,855286965
CBLK,855079197
PARR,854724645
IMGN,854290112
ANGO,854155669
PSCH,853946500
GSAH,853875000
GS-B,852700800
GSBD,852423374
MYI,852422172
DLTH,851937607
YRD,851830836
GMS,851640327
ENVA,851369762
LBAI,850832690
CO,849642014
HTD,849592914
CPLG,849445477
TDW,848898411
RTRX,848463317
VCEL,848307600
BML-H,848040000
WAIR,847850061
PVAC,847749162
CPAC,847736000
OBNK,847275422
LPI,846652912
VLRS,845892796
CBTX,845094510
STG,844754591
NEWM,844158560
AGS,844154003
EMD,841939726
BLDP,841766664
NRGX,840800000
AGRO,840363223
GAM,839532000
FF,839432833
SYBT,837618180
CARO,837588338
PETQ,836831587
ABTX,835539589
NR,834746438
EHIC,832647265
IGR,832456127
IFRX,831270722
TRST,831267400
CTWS,830948967
HLG,830056140
NMZ,827259051
ENPH,827232672
SP,826387662
BMTC,824296798
BANC,824064746
UBNK,821441127
JKS,821109415
FFC,820886379
THR,820278523
TCX,818567636
HQCL,818358519
BOOT,817008447
VTA,815037124
WNC,814906947
KRNT,814843138
OSPN,813349500
VGLT,813192992
TYPE,812986529
CENX,811474144
UTL,810855088
OPB,810236405
INTL,809729269
CTMX,809677801
QUAD,809555231
SOHU,807912519
CHY,807474961
QQQX,803989436
EOS,803564132
MCRI,803443159
ORIT,803441727
MOD,802966757
GSBC,801948391
CRCM,801597051
CIBR,801591056
TPB,801521341
JBSS,801172434
TRUE,800836113
APLS,799769360
CARB,799324921
RAD,799130891
VMO,798862145
WFT,798235669
PFBC,798174122
SRI,798134737
VCYT,797803171
IRS,797416162
XOG,796371170
BCX,794109760
VRAY,789774266
MOV,789416632
FOSL,788815672
MS-A,788400000
CMCT,785683610
CASS,784728399
AHH,781718820
PEY,781356000
RUTH,779168462
PDT,778377062
RA,777557937
RFP,774866445
HIIQ,774330864
GABC,773991198
FPAC,773344450
NINE,772030237
CNOB,771423375
AMRC,770567229
CTBI,770125863
USB-H,769600000
MHO,768187479
LASR,768009081
UVSP,767189031
CNSL,766656348
FARO,765858584
RYAM,764893091
HT,764821002
SRDX,764310170
YMAB,763544562
TSCAP,763062830
GOGL,762928571
UNFI,762505994
VVR,761552957
HMST,760998860
COHU,760284369
NE,760126749
EVA,759935533
CRK,759095529
DKL,756250673
SOI,756030435
GTHX,755971701
AGM.A,755713175
ITRN,755711443
SPN,755652257
PDS,755019319
UPLD,753901848
INDY,753388000
VIOT,750850659
PRNB,750661932
NESR,749529856
NFBK,748009592
HSKA,747996381
HNGR,746177873
BLX,746092457
WLKP,744914270
BRSS,743457404
OCSL,741453024
THQ,741352361
FOR,740521035
PTNR,739752488
ITCI,737710942
REN,737672561
BY,737423493
WSO.B,736451413
NVAX,735072240
DCOM,733769714
PID,733580400
VIVO,732938735
VRTS,732795810
RGS,731884218
EPRT,731047327
OFLX,730143322
CCS,729444394
RTEC,728609795
TRK,728042405
CONN,727204545
AGX,726996870
TGH,726941551
CHI,726842082
CLLS,726827082
BOOM,725857015
ECHO,725671476
ORBC,724961908
BST,724827690
HAFC,723416141
ORGO,721385274
PPR,719726055
SBLK,719553890
WTI,719425136
BOE,718750022
NSTG,718065565
ACLS,716949180
NANO,716538480
ANIP,715724676
RDVY,715080061
IIPR,713535642
CAC,712862308
WOW,712829607
OMER,712595367
NVMI,712457693
RMAX,711799480
CHS,711658464
IRCP,710719231
OSUR,710493840
UIHC,710105229
SGH,704321555
CMO,701829710
VEAC,701040000
UIS,700567785
EROS,700094595
PLAB,700021852
AOBC,699201851
EGO,697139560
EMCI,697087136
QNST,695807436
ADTN,695693577
WTRH,695532584
SPTN,694717049
BHK,694684423
AXGN,694564763
MUX,693450000
FFWM,691912909
CII,691382338
AMTB,690496170
PZN,687184760
USCR,686270729
QTNA,685446501
CUBI,685097742
RDNT,684619455
HBNC,683849753
STAR,683276918
MTW,682894361
CYD,682333460
AMEH,681351974
EXPI,680635885
EMO,679848597
FET,679018361
IPHS,678925127
LDP,678721179
KBWB,677882500
JOUT,677832335
IIM,676202164
CBAY,674039734
KRP,672924825
EUFN,672660000
QQEW,672547626
EOLS,672328528
SXCP,672142732
QTNT,671124997
NTG,670277176
AEGN,668899593
PDVW,668651620
CARA,668622531
SPNS,666536612
LOB,666441279
TSC,665696000
URGN,665667304
PEBO,665602287
SCHN,665115200
VNTR,665042256
BHBK,665037357
TLP,664907169
GOF,662838443
TLRD,662768307
WINA,662619160
HIMX,660878385
BGB,660586210
TDF,660065034
VGM,659921852
FFIC,659854160
DRNA,659312710
DBD,659236144
CVIA,658556039
BBX,657933810
VKQ,657757499
UBP,657378796
OMP,657339846
BDGE,657102169
ROAD,656941233
SFUN,656832015
OZM,656649679
GPRE,656418177
DVAX,656379775
APTS,656377907
DIAX,655814986
YI,655614186
CHCT,655540577
FLMN,654215100
BTO,653466170
SXC,652093857
PCN,650448082
ESGD,649688000
FEM,648975051
SGRY,648790470
RVNC,648393803
EXTN,648228848
WIW,647939979
DXPE,647815191
CMTL,646415347
MYD,646395095
TOUR,645603903
CIVI,642997005
EGRX,642597000
CIR,642136728
SBR,641053800
HSII,640992734
KLXE,640901827
LVHD,640463423
CEVA,639987427
ULH,639489711
OSTK,639385233
ZUMZ,638269850
MYE,637758234
SAH,636128943
NKX,635197459
GLP,635037117
IGD,632944785
IQI,631432536
LAIX,630571838
RARX,626577823
NCMI,626143411
FEP,625993569
FDEF,625874846
EIDX,625804509
BIT,625734718
MDIV,624817537
HTBK,624656663
BMRC,624375395
QADB,624286583
MBIN,623234462
ARVN,622756211
PFN,619069204
FYX,617407128
GLT,616889916
ACOR,614929323
DHT,614576084
GOOD,613375775
VSLR,613304394
HIO,612878273
IMKTA,612858224
FSM,612568649
CTK,612321354
LIND,612094078
DMLP,612024515
BOJA,610970655
RESI,610848024
FORTY,610368986
THOR,610047837
XELA,609627545
MSBI,608046029
KNOP,607456267
GBL,607172900
HCCI,607139871
NID,604196421
WAAS,603054067
BGY,600860084
LBC,600437053
IMOS,599901324
NVGS,599418394
TWST,599023215
AXNX,597809715
WBAI,597770746
KPFS,597034046
CMRE,596153624
MTL,594434624
FMBH,594047023
FMB,593936106
REDU,593817088
LOCO,593423720
RCKT,592752240
NX,592296849
RBBN,592247897
HMLP,591503858
TG,591196748
SCVL,591132886
CAPL,590372097
OSIR,589702133
FLIC,588536431
NIE,588261327
NTLA,587897363
VKTX,587400025
CCXI,586639013
MBWM,586139375
CSTE,585988140
BFK,585750701
AMAL,583961732
LXRX,583648965
REVG,583586252
CRMT,582249908
RDIB,581849817
LMAT,581000165
AVH,580745095
RVI,579986906
IIIV,579878792
MVF,578988793
PGC,578969600
FCBC,578342412
MMU,577038824
BBT-D,576685900
HPS,576279976
VCV,575819968
WLH,575765748
PNQI,574860000
TMST,574250524
EZPW,573858244
JFR,573738157
IFV,573300039
MYRG,572808848
QCRH,571356861
WSR,570742579
TPGH,570375000
GHY,570069634
CIO-A,569983335
KMF,569434513
NCV,569046125
KURA,569032802
BGG,568839509
TOO,568265500
DSU,568230950
BPT,568170000
AVD,567893787
VRTV,567307922
DFIN,567083000
GS-A,566100000
AHT,565815208
LE,565314300
CMTA,564920005
NIU,564218050
ETJ,563478863
OLP,563015352
IHC,562066077
TUR,561358000
KBAL,560220725
VECO,559656042
PUB,559525735
NXJ,558257630
CLW,557702712
IFN,557659056
KIDS,557036764
GBLI,556825478
RECN,556768959
EVRI,556635684
EOI,556257296
HIX,553428756
